196|216,-386.87283,66.6678,0
340,-217.26523,87.028206,0
216|196,-325.56012,63.41509,0
212,-145.92548,128.25972,0
222,-147.62209,10.861675,1
211,-197.47308,52.09223,3
23|196,-222.05171,119.47162,0
341,-166.45477,18.416578,1
215,-174.39755,47.121063,0
341|196,-304.04312,81.69609,0
222|196,-261.71686,130.64322,0
22,-71.78466,79.59389,3
217,-180.93365,75.09626,3
84,213.16426,-13.150451,5
83,54.005497,-324.6758,5
61,5.4205837,-90.20632,5
363,79.95649,16.848682,2
369,53.803703,-15.054963,5
365,11.411552,32.682865,2
164,-104.77597,160.96846,0
153,-71.31118,143.84088,0
20,0.5,2.5959318,4
205,15.466118,7.581604,2
339,60.160908,-16.938808,2
202,94.470474,-29.561892,2
16,115.57203,95.17616,2
204,-8.089709,31.750841,2
366,-32.31908,63.28356,3
220,-119.86871,90.22902,3
23,-136.44383,109.95936,3
218,23.556976,57.06306,4
208,-12.113915,70.03798,4
209,-12.01404,51.538475,3
203,-16.296272,31.933561,2
206,44.908356,24.960596,2
207,-3.4391875,27.590837,4
21,38.437637,-11.101416,4
342,-52.52543,85.691444,3
210,8.392995,52.737324,3
278,111.58448,36.843884,5
26,58.990295,31.702198,5
191,-188.0439,141.11519,0
197,16.740622,76.83242,4
223,47.360466,8.453879,5
89,34.14665,-53.519142,5
364,-21.396826,31.341309,5
358,37.00602,-20.58999,5
25,-131.59508,162.15984,0
368,-63.863552,99.7178,3
190,-123.45317,113.57707,0
234,166.42635,-40.717525,5
224,21.49938,11.671404,5
226,9.148151,-24.028845,5
143,-101.61718,82.36996,0
266,29.270931,-13.230206,5
287,62.264572,-98.86673,5
225,74.50543,48.264557,5
140,-88.819016,-28.047068,0
196,-121.99363,46.15487,0
219,89.53773,72.49671,4
199,91.334885,95.58823,4
19,-11.513645,15.064479,4
214,-139.82935,25.892027,1
216,-153.98312,12.42623,3
221,-118.55807,42.62194,1
299,-64.29019,-10.678728,1
163,-136.74931,34.613174,0
155,-80.694496,56.473785,0
181,-99.505295,157.7309,0
158,-76.288155,139.74841,1
162,-91.59719,146.89348,0
233,28.820679,-47.28468,5
200,59.164124,0.40980983,4
142,-73.451324,10.966005,0
367,-40.808487,110.02504,0
159,-80.0925,188.22198,0
375,-93.07385,73.90213,1
156,-95.619156,94.17476,0
180,-156.11282,124.776985,0
157,-101.36035,63.211746,0
160,-95.86504,166.2822,0
213,-84.71362,33.74826,0
201,23.754784,30.36829,2
45,-53.291965,-14.968914,0
192,-151.65556,102.25906,0
178,-135.2328,63.323196,0
190|340,-419.67087,347.30307,0
238,-3.7425191,-40.758484,5
152,-57.21948,70.67359,0
229,65.9548,-134.99687,5
14,8.634125,21.385061,4
149,-65.242584,65.287056,0
370,-14.654314,-9.628874,2
198,18.762735,1.3262714,4
371,-61.37504,43.61148,1
113,61.906868,-8.131371,4
281,5.1438255,-48.948433,5
151,-64.88948,5.0961714,0
29,-95.91063,10.910624,0
27,-68.25271,34.32305,0
221|340,-395.4327,-69.52294,0
182,-62.834023,23.178852,0
157|340,-648.63916,199.12079,0
187,-82.74001,-16.189365,0
183,-123.14412,-63.58797,0
175,-164.84335,-134.22835,0
288,35.449383,-110.41137,5
32,-194.36633,-149.89568,0
148,-173.44818,-157.55426,0
341|340,-467.7081,37.4734,0
193,-305.42792,164.39163,0
278|340,-16.493423,445.6825,0
236,-32.246117,-17.093887,0
373,-161.27937,-89.12611,0
234|340,243.7541,342.77158,0
191|340,-261.6473,234.21617,0
313,-206.64447,-177.21321,0
195,-151.66734,-123.81511,0
372,-110.644775,7.4865527,3
25|340,-493.873,234.32133,0
222|340,-219.73457,-62.16439,3
203|340,-170.89557,-183.66597,2
84|340,224.9826,260.9814,0
214|340,-363.12222,-67.293755,0
367|340,-438.15863,295.0124,0
211|340,-185.28075,123.49423,3
339|340,-90.087685,128.80972,2
153|340,-340.1376,281.70102,0
220|340,-101.87243,188.2972,3
178|340,-639.7008,217.34242,0
163|340,-483.5037,414.4283,0
181|340,-549.9376,388.23688,0
158|340,-539.67316,207.75343,1
196|340,-394.54202,194.40167,0
20|340,-424.9209,-276.4634,0
204|340,-156.6481,-261.83884,0
143|340,-601.1735,264.73325,0
164|340,-385.07297,387.473,0
19|340,-364.95737,478.06232,0
83|340,-441.9652,-251.56964,0
217|340,-193.86937,112.44125,3
364|340,-704.0629,202.37354,0
369|340,-718.42126,51.790928,0
180|340,-641.4719,304.62534,0
160|340,-432.111,545.18646,0
159|340,-686.882,68.032616,0
192|340,-703.59296,401.08096,0
162|340,47.741306,462.22134,0
223|340,-23.192669,-215.70409,0
23|340,-108.407684,137.21432,3
152|340,-488.86902,-327.893,0
219|340,-525.35785,304.25735,0
208|340,-519.5267,-194.57214,0
342|340,-173.29567,81.29285,3
368|204,-84.11923,314.77466,2
215|22,-349.2643,140.22725,3
341|22,-379.64072,28.502668,3
84|22,343.4965,60.293365,3
234|22,314.13818,192.29427,3
213|22,-452.5468,467.9124,3
83|22,272.06366,62.731762,3
196|22,-542.59033,46.122055,3
214|22,-437.21524,-70.6361,3
367|22,-225.31676,399.06073,3
19|22,-60.40792,-255.25584,4
221|22,-459.82883,102.86494,3
368|22,-103.74403,-48.582718,3
222|22,-271.17737,149.43396,3
217|22,-135.52298,135.63695,3
210|22,25.005093,163.12152,2
209|22,-143.48636,-21.003056,4
216|22,-377.71478,17.515379,3
220|22,-116.00058,-48.647774,3
278|22,299.92102,401.9269,3
223|22,342.4629,367.5805,3
21|22,45.28917,149.80017,3
23|22,-18.093277,153.2649,3
28,-274.5647,255.75136,0
241,7.967651,-70.07713,5
141,-229.09392,-256.0138,0
234|217,216.85849,234.705,3
299|217,-650.0391,-288.4229,3
83|217,36.812294,-84.8987,3
199|217,-21.827969,430.10767,3
84|217,92.29257,186.17577,3
66,-266.71756,-20.98215,1
161,-31.557398,5.6010756,1
209|217,-136.07733,-49.873024,4
196|217,-336.36218,208.34814,0
367|217,-433.24002,256.5415,3
19|217,2.4555838,348.22623,3
164|217,-291.96326,387.13376,3
158|217,-432.71634,73.56045,3
191|217,-305.91754,257.9808,3
210|217,-117.97883,199.72337,3
16|217,-24.300343,-354.68262,3
20|217,-83.92011,-80.63696,4
219|217,-286.18704,-5.313197,4
197|217,-81.61827,416.80804,3
212|217,-142.91426,191.94318,3
180|217,-476.2359,230.31088,3
218|217,-248.45947,-140.85127,4
204|217,-296.72015,-358.6506,3
221|217,-155.2476,-148.05469,1
342|217,-68.008224,131.52081,3
340|217,-136.4964,196.37056,3
339|217,-193.40553,-121.046906,2
153|217,-203.58699,523.5237,3
159|217,-476.68982,449.9157,3
364|217,-312.34595,-475.23984,3
162|217,-580.15186,97.60001,3
23|217,-131.74931,-25.677265,3
216|217,-141.7112,-57.73449,0
363|217,77.38771,143.84164,2
22|217,-202.5953,89.828674,3
21|217,60.552807,135.5781,3
278|217,77.11188,479.75174,3
220|217,-184.69516,1.3584251,0
178|217,-122.78687,541.62524,3
211|217,-210.30942,-27.269112,3
202|217,-44.839542,-334.3474,3
215|217,-474.30933,8.015039,3
25|217,-691.5085,142.93481,3
223|217,167.39784,-200.99594,3
200|217,-659.11523,-251.81685,3
340|207,-301.32025,223.7469,4
191|212,-280.68167,336.42172,0
341|212,-356.35602,59.662872,1
216|212,-271.87198,123.83692,3
190|212,-479.4498,583.25397,0
84|212,294.71054,306.898,0
221|212,-451.60046,46.459076,0
214|212,-416.17807,-1.548967,0
222|212,-300.38736,23.913673,0
234|212,342.20602,318.86255,0
203|212,317.8849,183.87288,0
367|212,-116.87127,281.97638,3
215|212,-450.25302,179.37831,0
196|212,-338.72247,152.14122,0
218|212,-372.22626,-37.37782,0
339|212,-143.14578,54.25167,2
20|212,-223.536,-193.05145,0
164|212,-322.65985,627.0084,0
223|212,187.71965,370.5452,0
180|212,-548.2326,529.33844,0
153|212,-333.8141,637.74023,0
278|212,116.52276,509.07516,0
159|212,-566.64374,361.43344,0
158|212,-569.30676,-92.971924,0
208|212,83.59828,394.6227,0
25|212,-486.6181,505.01364,0
16|212,23.955467,-386.99283,0
163|212,-490.41574,645.63666,0
162|212,106.71672,730.1362,0
83|212,174.47334,-263.94516,0
192|212,-191.58116,440.16306,0
23|212,-125.0041,-9.821724,0
202|212,-33.083817,399.52634,0
363|210|363,-399.2842,553.9711,4
210|363,-108.794624,148.04749,4
83|210,88.21444,-42.146843,5
84|210,106.07719,49.99827,5
234|210,128.80316,64.95383,5
215|210,-244.53256,17.881706,3
21|210,76.42067,96.18238,4
220|210|363,15.142931,431.01578,4
178|84,666.53864,-141.62141,5
160|84,674.8357,-2.181092,5
17,111.30318,-88.633316,2
234|84,216.96025,67.81643,5
253,332.95667,-283.73975,5
233|84,697.5896,25.011465,5
217|84,62.858604,237.18971,5
23|84,58.21864,169.51987,3
232,83.03089,-124.38512,5
277,326.59796,-296.999,5
369|84,469.2523,7.257668,5
223|84,387.7289,8.245253,5
340|84,46.458023,161.51418,5
25|84,563.3708,69.6309,5
83|84,161.80147,-50.04556,5
364|84,672.7163,-79.04187,5
191|84,684.72906,56.002316,5
208|84,289.75125,80.32467,5
225|84,669.809,-99.18958,5
275,357.744,-476.56824,5
156|84,668.4336,-159.70078,5
197|84,627.09845,77.56016,5
244,350.91486,-396.54,5
272,342.5759,-334.51315,5
190|84,578.6194,-72.87852,5
266|84,676.612,19.174047,5
211|84,100.099884,-123.13391,5
224|84,652.139,161.16711,5
180|84,682.9062,-133.51942,5
164|84,698.9291,1.489531,5
252,152.74217,-187.02458,5
230,151.31512,-232.73299,5
158|84,670.03235,-33.654472,5
163|84,698.8345,-55.33853,5
192|84,692.2497,-91.08618,5
212|84,110.52176,208.70741,0
203|84,218.61728,-80.63231,5
143|84,669.3688,-117.87788,5
40,216.20511,-240.12709,5
229|84,686.3631,37.74843,5
368|84,133.49109,318.70743,5
342|84,156.04776,73.37689,5
149|84,658.93036,-185.05602,5
181|84,689.96204,-40.736023,5
26|84,681.976,-19.243435,5
157|84,366.22903,-438.38416,5
278|84,321.39645,-120.968956,5
22|84,169.82265,250.20456,5
153|84,694.96045,-72.59984,5
222|84,20.959967,-67.486824,5
220|84,129.70224,145.28851,5
226|84,701.8801,-26.157267,5
314,-68.44918,-306.9573,5
250,292.9374,-319.9283,5
273,319.85092,-412.281,5
174,-36.198685,-205.06789,0
98,211.96936,94.18833,4
206|84,671.9709,-58.536243,5
49,342.346,-490.262,5
16|84,584.6995,-200.2712,5
209|84,433.95682,65.25921,5
366|84,200.35835,114.581665,5
199|84,468.25943,120.403694,5
210|84,220.84265,39.596336,5
20|84,229.64136,89.86877,5
339|84,378.71625,-40.127995,5
365|84,222.9975,24.474863,5
205|84,282.59433,10.121458,5
221|84,238.46637,166.34352,1
358|84,245.82909,-115.11198,5
216|84,84.38228,-412.38986,5
215|84,272.17108,-371.61615,5
341|84,107.40355,-270.45926,1
128,204.8169,-185.94518,5
4,453.826,596.2739,5
281|84,689.3464,-112.18579,5
207|84,342.49197,-85.14156,5
30,99.997986,-933.24036,5
234|83,221.52615,-9.064956,5
29|83,284.96674,-722.40753,5
364|83,6.9893684,-751.701,5
220|83,56.7692,-41.453762,3
27|83,114.07232,-720.02795,5
203|83,156.42258,-307.41306,2
180|83,294.9514,-683.49786,5
20|83,134.2429,-121.53089,5
339|83,123.34449,-193.72926,2
222|83,-25.682344,-176.4276,5
210|83,106.84435,-68.45335,5
340|83,-91.44015,-100.174805,3
342|83,0.034321547,-105.883766,5
84|83,148.75252,-73.622894,5
365|83,51.74127,-131.02905,5
170,36.91981,-769.42065,5
355,11.256079,-730.9809,5
228,81.12182,-252.3618,5
124,187.1276,-87.21674,2
152|83,236.09818,-698.2208,5
360,106.34538,-17.287563,2
246,321.21167,-504.9552,5
235,9.616927,-119.04071,0
212|83,-60.95801,-183.23729,0
238|83,216.98944,-733.5399,5
37,268.959,-715.0352,5
186,-127.388,-521.3491,5
164|83,139.13968,-774.2375,5
178|83,-132.64801,-689.67993,0
153|83,323.73145,-686.01056,5
129,119.42256,-125.885735,4
182|83,249.00113,-717.5706,5
44,7.947112,-320.45096,5
190|83,-160.43222,-711.96515,5
266|83,310.73016,-702.3776,5
26|83,169.16132,-709.5784,5
145,-143.56628,-529.1235,5
110,205.87357,-102.98341,2
194,-114.35691,-550.2098,5
162|83,93.435776,-795.15796,5
168,227.80295,-764.9696,5
242,431.87158,-370.042,5
352,21.322104,-779.2425,5
99,128.81615,-79.06197,4
47,105.430145,-198.63425,5
192|83,172.27095,-729.7472,5
231,193.63988,-733.4653,5
262,54.805668,-791.00824,5
226|83,-95.2016,-740.02734,5
144,-145.31372,-514.28424,5
257,224.33998,-711.01135,5
279,469.57822,-491.0862,5
369|83,-5.6104865,-761.54956,5
381,-141.0326,-364.92673,5
223|83,225.87184,-567.0576,5
236|83,7.1189923,-791.05,5
156|83,258.5195,-689.4953,5
254,-43.395447,-743.1048,5
240,439.398,-543.01105,5
146,196.76501,-699.01154,5
23|83,-70.65866,-113.656,5
60,-91.13651,-121.74505,0
151|83,454.50583,-544.60803,5
130,207.8565,-272.14746,4
249,277.46408,-695.5111,5
217|83,-17.870432,-145.50522,3
38,177.763,-769.33264,5
166,272.24463,-739.09827,5
184,204.10374,-713.9558,5
45|83,146.09772,-712.52954,5
368|83,-122.83429,-233.49614,3
224|83,73.20683,-794.65686,5
158|83,67.39321,-775.5832,5
160|83,275.21417,-97.97101,5
149|83,-46.023506,-769.6208,5
157|83,254.21129,-745.757,5
211|83,-108.93913,-146.443,3
278|83,227.04158,-396.6565,5
251,335.1731,-404.5325,5
22|83,99.61357,-94.564255,5
259,343.31403,-669.50494,5
143|83,-189.23735,-691.7611,5
181|83,41.744038,-728.3084,5
225|83,208.34814,-773.4365,5
204|83,169.19508,-274.53372,2
159|83,149.02312,-731.0321,5
169,-162.66968,-516.61194,5
261,148.46907,-754.10034,5
25|83,153.06538,-785.6666,5
208|83,141.65828,-263.8233,4
280,-132.65968,-725.874,5
239,239.42087,-750.68866,5
229|83,129.1026,-795.30023,5
341|83,-210.35075,-276.15714,3
281|83,192.568,-767.1829,5
191|83,-188.44975,-489.97693,5
163|83,35.865067,-793.31024,5
263,-61.732986,-757.54755,5
62,32.056652,-210.3362,5
34,-170.13602,-333.2395,1
173,107.881226,-500.5952,5
357,289.15152,-379.3373,5
42,170.65486,-589.6712,5
213|83,88.77081,-720.47577,5
375|83,86.20298,-758.81323,5
248,289.31442,-527.99554,5
315,28.383083,-748.26733,5
221|83,-82.69867,-549.8127,1
260,127.70872,-730.707,5
167,298.8443,-716.4704,5
388,-9.950977,-784.6632,5
3,-282.68875,-819.9701,5
216|83,-218.18059,-362.02322,3
207|83,131.12619,-174.21155,4
154,379.72678,-634.85266,5
351,-28.293118,-774.95526,5
127,684.91345,-390.18344,5
255,63.73195,-728.60547,5
233|83,238.2584,-501.43222,5
155|83,171.36366,-786.0305,5
41,128.53328,-755.0035,5
276,122.3459,-316.3845,5
218|83,104.36106,-313.0247,4
258,-26.668541,-753.0043,5
358|83,295.92947,-624.84467,5
150,168.47224,-751.7934,5
147,-105.78578,-526.1136,5
366|83,84.67804,-76.20025,5
215|83,37.25397,-535.21277,5
374,235.6012,-729.6141,5
39,95.04557,-739.2283,5
21|83,68.11935,-79.773155,5
387,113.50555,-783.1553,5
227,68.222046,-752.4246,5
142|83,431.8924,-569.8711,5
16|83,205.78757,-527.3052,5
209|83,51.73682,-145.19345,5
206|83,49.73861,-754.3728,5
256,-15.033415,-738.27954,5
205|83,89.88437,-152.61073,2
245,312.12067,-521.1964,5
97,238.5884,-247.25566,4
363|83,117.941635,-145.1207,5
177,205.04974,-748.19226,5
50,298.9095,-510.89014,5
51,271.64825,-530.5266,5
285,109.33958,-758.2555,5
94,698.7644,-306.57153,5
370|83,95.18675,-774.0861,5
214|83,-234.27495,-546.1149,5
83|363,75.84825,-50.71077,5
364|363,270.22232,-161.31462,2
115,102.92995,139.11116,2
12,313.19144,3.5093815,2
341|363,-195.05313,177.45486,2
369|363,309.52292,-137.99124,5
216|363,-161.9717,219.75009,2
199|363,173.43587,-326.58994,2
362,660.28485,330.66125,2
223|363,316.9723,-34.77016,5
84|363,183.4184,36.30391,5
234|363,154.45541,21.24432,2
278|363,406.7129,17.673069,5
214|363,-266.50482,-244.92967,2
196|363,-124.7781,328.75302,2
215|363,-235.28693,268.70087,2
16|363,309.80505,-206.9886,2
367|363,-23.339746,345.4542,2
233|363,97.26921,-323.2223,2
221|363,47.47664,336.46503,2
222|363,-173.41937,-85.97794,2
366|363,8.874326,129.37305,3
204|363,53.068542,94.81006,2
158|363,-271.19952,-293.82776,2
208|363,76.817535,164.44055,4
342|363,41.81341,113.321465,2
224|363,164.35754,-525.81146,2
213|363,-84.19822,516.0332,2
358|363,444.16272,-8.788179,4
191|363,-371.71512,-278.964,2
205|363,-80.78174,-9.556633,2
278|369,427.71912,-103.92926,5
224|369,505.1173,-162.02838,5
205|369,258.2844,-3.756084,5
233|369,149.02527,-361.4602,5
342|369,251.24492,-387.49316,5
365|369,262.52414,-31.006056,5
223|369,444.1494,-57.763916,5
363|369,234.32875,-138.57275,5
21|369,220.25803,297.26886,5
84|369,498.42987,133.18619,5
210|369,39.6935,-301.31274,5
20|369,476.7452,146.32288,5
209|369,340.7466,-379.91064,5
234|365,142.31937,-93.9619,5
215|365,-378.07068,-140.41254,2
83|365,118.926544,-58.869366,5
210|365,-150.39578,-0.44753146,3
341|365,-343.89273,-107.9553,2
84|365,134.33006,-5.5941963,5
278|365,280.24832,-220.78668,2
223|365,470.0869,-23.729555,2
222|365,-233.09705,-58.555515,2
216|365,-255.31686,347.1436,2
221|365,-260.22946,-306.7445,2
367|365,-85.93741,363.25253,2
214|365,-348.34235,-136.80408,2
366|365,-93.99749,-75.42948,0
196|365,-438.3544,142.70381,2
340|365,-212.48756,43.76938,2
342|365,-110.03548,-64.31132,3
19|365,427.70197,-181.75818,2
369|365,484.65582,254.17816,2
203|365,162.36488,134.48997,2
202|365,256.4199,-365.82782,2
220|365,17.07409,180.75102,3
363|365,19.895254,-47.71176,2
16|365,449.56796,-255.15526,2
83|220,318.84616,135.81633,3
220|234,128.2816,122.25308,5
84|234,197.34161,91.84869,5
342|234,190.09157,78.20826,5
207|234,375.92206,88.79705,5
365|234,246.6711,34.941475,5
20|234,373.23856,-7.15967,5
366|234,162.32535,102.48085,5
22|234,214.66072,154.29805,5
83|234,195.2899,-36.458405,5
222|234,42.360794,62.605415,5
210|234,230.65413,57.577114,5
25|190,-506.392,542.5615,0
191|25,-351.15155,325.62286,0
190|191,-387.9582,373.82962,0
212|191,-326.4037,275.666,0
340|191,-344.52032,266.7738,0
192|191,-444.29785,406.7257,0
25|191,-378.62195,274.17728,0
143|191,-443.92328,373.3279,0
340|164,-267.84598,455.87823,0
211|164,-459.44138,502.07755,0
181|164,-180.9256,426.69925,0
215|164,-223.31346,305.68057,0
160|164,-200.85057,608.94666,0
162|164,-160.83493,545.69867,0
159|164,-304.70435,737.1004,0
222|164,-595.7231,236.0422,0
215|153,-170.8923,369.87317,0
340|153,-223.30132,328.26468,0
164|153,-128.90019,634.2889,0
163|153,-57.82184,640.0688,0
191|153,-279.9745,493.89667,0
208|341,-111.31362,477.56198,1
221|20,-364.75766,-250.16154,4
223|20,435.24976,-37.99665,4
234|20,190.90373,7.221067,5
278|20,224.03725,-415.90558,4
202|20,429.91623,113.09183,4
197|20,185.19955,131.37268,4
83|20,56.905853,-68.290726,5
196|20,-458.18942,-145.97374,4
341|20,-350.0698,-44.578438,4
101,279.04968,-290.15707,4
